compas [1, 0, 0] [ 0 0 0][ 0.6768 0.6774 0.2724 1.5081 0.1392 0.2439 0.1774 0.1331]
compas [1, 0, 0] [ 0 0 1][ 0.6742 0.6647 0.4739 1.9006 0.3034 0.478 0.1844 0.1375]
compas [1, 0, 0] [ 0 0 2][ 0.4848 0.5 0.0 0.0 0.0 0.0 0.7239 0.5312]
compas [1, 0, 0] [ 0 0 3][ 0.5038 0.523 0.0228 1.47 0.0108 0.0188 0.6682 0.4898]
compas [1, 0, 0] [ 0 1 0][ 0.6616 0.6601 0.3971 1.8253 0.3018 0.3629 0.21 0.1539]
compas [1, 0, 0] [ 0 1 1][ 1.0 1.0 0.156 1.3054 -0.0 -0.0 0.0 0.0]
compas [1, 0, 0] [ 0 1 2][ 0.3321 0.3329 -0.2105 0.5855 -0.1314 -0.1638 0.4995 0.3663]
compas [1, 0, 0] [ 0 1 3][ 1.0 1.0 0.1106 1.2307 -0.0 -0.0 0.0 0.0]
compas [1, 0, 0] [ 0 2 0][ 0.6894 0.6867 0.2158 1.4156 0.1363 0.1803 0.1942 0.1427]
compas [1, 0, 0] [ 0 2 1][ 0.6364 0.6326 0.5332 2.1424 0.4062 0.5338 0.2352 0.1708]
compas [1, 0, 0] [ 0 2 2][ 0.4848 0.5 0.0 0.0 0.0 0.0 0.7239 0.5312]
compas [1, 0, 0] [ 0 2 3][ 0.5328 0.5405 0.0594 2.0494 0.0525 0.0459 0.6146 0.4365]
compas [1, 0, 0] [ 1 0 0][ 0.6465 0.6419 0.2829 1.547 0.2482 0.2526 0.227 0.1652]
compas [1, 0, 0] [ 1 0 1][ 0.6818 0.6685 0.4136 1.7053 0.2319 0.4262 0.1598 0.1223]
compas [1, 0, 0] [ 1 0 2][ 0.4848 0.5 0.0 0.0 0.0 0.0 0.7239 0.5312]
compas [1, 0, 0] [ 1 0 3][ 0.5038 0.523 0.0228 1.47 0.0108 0.0188 0.6682 0.4898]
compas [1, 0, 0] [ 1 1 0][ 0.6616 0.6601 0.3971 1.8253 0.3018 0.3629 0.21 0.1539]
compas [1, 0, 0] [ 1 1 1][ 1.0 1.0 0.156 1.3054 -0.0 -0.0 0.0 0.0]
compas [1, 0, 0] [ 1 1 2][ 0.3333 0.3352 -0.1685 0.6382 -0.0896 -0.1218 0.526 0.3907]
compas [1, 0, 0] [ 1 1 3][ 1.0 1.0 0.0954 1.1939 -0.0 -0.0 0.0 0.0]
compas [1, 0, 0] [ 1 2 0][ 0.6452 0.6452 0.2593 1.5145 0.1716 0.2265 0.2133 0.1565]
compas [1, 0, 0] [ 1 2 1][ 0.6275 0.6252 0.5354 2.1522 0.3987 0.5332 0.2221 0.1626]
compas [1, 0, 0] [ 1 2 2][ 0.4848 0.5 0.0 0.0 0.0 0.0 0.7239 0.5312]
compas [1, 0, 0] [ 1 2 3][ 0.5328 0.5405 0.0594 2.0494 0.0525 0.0459 0.6146 0.4365]
compas [1, 0, 0] [ 2 0 0][ 0.6629 0.6568 0.2235 1.4065 0.2029 0.1839 0.2045 0.1503]
compas [1, 0, 0] [ 2 0 1][ 0.6881 0.6771 0.1582 1.2726 0.1056 0.1226 0.1918 0.1413]
compas [1, 0, 0] [ 2 0 2][ 0.4798 0.4932 0.3108 310810810.8087 0.2165 0.3533 0.6914 0.528]
compas [1, 0, 0] [ 2 0 3][ 0.6465 0.6485 0.1377 1.2342 0.0349 0.1095 0.1791 0.1348]
compas [1, 0, 0] [ 2 1 0][ 0.673 0.6677 0.3115 1.5867 0.2133 0.2935 0.1978 0.1458]
compas [1, 0, 0] [ 2 1 1][ 0.9255 0.9198 0.0815 1.1372 -0.0 -0.0931 0.0243 0.0299]
compas [1, 0, 0] [ 2 1 2][ 0.4798 0.4932 0.3108 310810810.8087 0.2165 0.3533 0.6914 0.528]
compas [1, 0, 0] [ 2 1 3][ 1.0 1.0 0.1395 1.2992 -0.0 -0.0 0.0 0.0]
compas [1, 0, 0] [ 2 2 0][ 0.6982 0.6953 0.294 1.5852 0.1639 0.2617 0.1903 0.1398]
compas [1, 0, 0] [ 2 2 1][ 0.6553 0.6372 0.069 1.1021 0.0314 0.0416 0.1649 0.1259]
compas [1, 0, 0] [ 2 2 2][ 0.4798 0.4932 0.3108 310810810.8087 0.2165 0.3533 0.6914 0.528]
compas [1, 0, 0] [ 2 2 3][ 0.649 0.6508 0.15 1.2606 0.0448 0.1217 0.1829 0.1372]
compas [1, 0, 0] [ 3 0 0][ 0.6465 0.6502 0.1969 1.4694 0.165 0.1653 0.2885 0.2045]
compas [1, 0, 0] [ 3 0 1][ 0.6881 0.6751 0.3341 1.5975 0.206 0.3373 0.1866 0.1382]
compas [1, 0, 0] [ 3 0 2][ 0.4848 0.5 0.0 0.0 0.0 0.0 0.7239 0.5312]
compas [1, 0, 0] [ 3 0 3][ 0.6402 0.6402 0.0544 1.1095 -0.0356 0.0264 0.2445 0.1767]
compas [1, 0, 0] [ 3 1 0][ 0.6907 0.6878 0.0957 1.1742 0.0698 0.0304 0.1914 0.141]
compas [1, 0, 0] [ 3 1 1][ 1.0 1.0 0.1792 1.3535 -0.0 -0.0 0.0 0.0]
compas [1, 0, 0] [ 3 1 2][ 0.3434 0.3452 -0.0969 0.7871 0.016 -0.0645 0.5164 0.3828]
compas [1, 0, 0] [ 3 1 3][ 1.0 1.0 0.1373 1.291 -0.0 -0.0 0.0 0.0]
compas [1, 0, 0] [ 3 2 0][ 0.6301 0.6367 -0.0246 0.9374 -0.0839 -0.0806 0.3362 0.2369]
compas [1, 0, 0] [ 3 2 1][ 0.6364 0.6247 -0.1489 0.7817 -0.1984 -0.1845 0.1894 0.1414]
compas [1, 0, 0] [ 3 2 2][ 0.4848 0.5 0.0 0.0 0.0 0.0 0.7239 0.5312]
compas [1, 0, 0] [ 3 2 3][ 0.654 0.6543 0.0799 1.1319 -0.0392 0.0456 0.1744 0.1318]
compas [1, 0, 0] [ 4 0 0][ 0.6734 0.6679 0.0768 1.1169 -0.017 0.088 0.1446 0.1131]
compas [1, 0, 0] [ 4 0 1][ 0.5831 0.5584 -0.2088 0.7672 -0.0955 -0.2029 0.1115 0.0912]
compas [1, 0, 0] [ 4 0 2][ 0.4828 0.5 0.0 0.0 0.0 0.0 0.7239 0.5312]
compas [1, 0, 0] [ 4 0 3][ 0.6284 0.6287 0.0541 1.091 -0.0104 0.0555 0.1981 0.147]
compas [1, 0, 0] [ 4 1 0][ 0.6418 0.6357 0.309 1.5855 0.2366 0.3205 0.2163 0.158]
compas [1, 0, 0] [ 4 1 1][ 1.0 1.0 -0.0081 0.9845 -0.0 -0.0 0.0 0.0]
compas [1, 0, 0] [ 4 1 2][ 0.3378 0.3388 -0.1777 0.6445 -0.1314 -0.1638 0.4995 0.3663]
compas [1, 0, 0] [ 4 1 3][ 1.0 1.0 -0.0347 0.9317 -0.0 -0.0 0.0 0.0]
compas [1, 0, 0] [ 4 2 0][ 0.6804 0.678 0.1719 1.3247 0.1363 0.1803 0.1942 0.1427]
compas [1, 0, 0] [ 4 2 1][ 0.6258 0.6245 0.3043 1.6435 0.2531 0.2977 0.2563 0.1846]
compas [1, 0, 0] [ 4 2 2][ 0.4828 0.5 0.0 0.0 0.0 0.0 0.7239 0.5312]
compas [1, 0, 0] [ 4 2 3][ 0.5278 0.5387 0.0474 1.8084 0.0525 0.0459 0.6146 0.4365]
