adult [1, 0, 0] [ 0 0 0][ 0.741 0.7417 -0.3576 0.2774 -0.4001 -0.3281 0.1128 0.0928]
adult [1, 0, 0] [ 0 0 1][ 0.7613 0.5 0.0 0.0 0.0 0.0 0.2727 0.1568]
adult [1, 0, 0] [ 0 0 2][ 0.7655 0.5 0.0 0.0 0.0 0.0 0.2672 0.1531]
adult [1, 0, 0] [ 0 0 3][ 0.6729 0.7184 -0.0593 0.8807 0.0091 0.0247 0.1053 0.0897]
adult [1, 0, 0] [ 0 1 0][ 0.8014 0.6631 -0.232 0.0 -0.4748 -0.3023 0.1712 0.113]
adult [1, 0, 0] [ 0 1 1][ 1.0 1.0 -0.1982 0.3496 -0.0 -0.0 0.0 0.0]
adult [1, 0, 0] [ 0 1 2][ 0.4619 0.4642 -0.7889 0.0 -0.5529 -0.7214 0.191 0.1368]
adult [1, 0, 0] [ 0 1 3][ 1.0 1.0 -0.2095 0.3194 -0.0 -0.0 0.0 0.0]
adult [1, 0, 0] [ 0 2 0][ 0.7258 0.7431 -0.3764 0.2912 -0.3455 -0.3178 0.1081 0.0907]
adult [1, 0, 0] [ 0 2 1][ 0.7556 0.5126 0.0764 8.3035 0.2525 0.1557 0.2609 0.1596]
adult [1, 0, 0] [ 0 2 2][ 0.5129 0.3845 -0.4816 0.0 -0.1683 -0.3919 0.2839 0.2038]
adult [1, 0, 0] [ 0 2 3][ 0.6649 0.7099 -0.0472 0.9038 0.015 0.0314 0.1071 0.0907]
adult [1, 0, 0] [ 1 0 0][ 0.7276 0.7436 -0.3958 0.2576 -0.3857 -0.3444 0.1071 0.0901]
adult [1, 0, 0] [ 1 0 1][ 0.7713 0.5 0.0 0.0 0.0 0.0 0.2597 0.1483]
adult [1, 0, 0] [ 1 0 2][ 0.7655 0.5 0.0 0.0 0.0 0.0 0.2672 0.1531]
adult [1, 0, 0] [ 1 0 3][ 0.6729 0.7184 -0.0593 0.8807 0.0091 0.0247 0.1053 0.0897]
adult [1, 0, 0] [ 1 1 0][ 0.8016 0.6678 -0.2408 0.0 -0.49 -0.3129 0.1686 0.112]
adult [1, 0, 0] [ 1 1 1][ 1.0 1.0 -0.1982 0.3496 -0.0 -0.0 0.0 0.0]
adult [1, 0, 0] [ 1 1 2][ 0.4619 0.4642 -0.7889 0.0 -0.5529 -0.7214 0.191 0.1368]
adult [1, 0, 0] [ 1 1 3][ 1.0 1.0 -0.2095 0.3194 -0.0 -0.0 0.0 0.0]
adult [1, 0, 0] [ 1 2 0][ 0.7258 0.7431 -0.3764 0.2912 -0.3455 -0.3178 0.1081 0.0907]
adult [1, 0, 0] [ 1 2 1][ 0.7556 0.5126 0.0764 8.3035 0.2525 0.1557 0.2609 0.1596]
adult [1, 0, 0] [ 1 2 2][ 0.5129 0.3845 -0.4816 0.0 -0.1683 -0.3919 0.2839 0.2038]
adult [1, 0, 0] [ 1 2 3][ 0.6649 0.7099 -0.0472 0.9038 0.015 0.0314 0.1071 0.0907]
adult [1, 0, 0] [ 2 0 0][ 0.804 0.6648 -0.2247 0.0 -0.4708 -0.2947 0.1731 0.1128]
adult [1, 0, 0] [ 2 0 1][ 0.8082 0.6662 -0.2134 0.0 -0.4605 -0.283 0.1732 0.1113]
adult [1, 0, 0] [ 2 0 2][ 0.4599 0.4654 -0.7967 0.0 -0.5611 -0.7293 0.189 0.1354]
adult [1, 0, 0] [ 2 0 3][ 0.7638 0.5 0.0 0.0 0.0 0.0 0.2695 0.1547]
adult [1, 0, 0] [ 2 1 0][ 0.8025 0.6546 -0.2066 0.0 -0.4395 -0.2733 0.1791 0.1153]
adult [1, 0, 0] [ 2 1 1][ 1.0 1.0 -0.1807 0.3988 -0.0 -0.0 0.0 0.0]
